product_id,brand,category,season,current_price,markdown_percentage,stock_quantity,customer_rating,is_returned,predicted_return_risk
FB001745,Banana Republic,Dresses,Spring,99.97,0.0,38,1.4,0,0.1847
FB001746,Ann Taylor,Outerwear,Summer,194.78,0.0,31,,0,0.1953
FB001747,Uniqlo,Outerwear,Fall,208.93,0.0,12,2.3,0,0.0442
FB001748,Ann Taylor,Bottoms,Spring,34.23,50.0,24,1.9,0,0.1812
FB001749,Banana Republic,Accessories,Winter,15.13,50.0,23,1.4,0,0.2265
FB001750,Mango,Outerwear,Summer,128.98,30.9,7,1.0,0,0.1418
FB001751,Zara,Tops,Winter,40.51,48.1,36,2.9,1,0.1882
FB001752,Uniqlo,Tops,Spring,104.75,0.0,11,,0,0.047
FB001753,Uniqlo,Shoes,Summer,121.33,0.0,30,4.2,0,0.1344
FB001754,Mango,Dresses,Fall,78.09,0.0,6,2.0,0,0.0941
FB001755,Uniqlo,Tops,Fall,109.19,0.0,47,4.5,0,0.1221
FB001756,Ann Taylor,Shoes,Winter,126.74,0.0,2,2.9,0,0.0967
FB001757,H&M,Shoes,Spring,95.85,0.0,45,5.0,0,0.1009
FB001758,Mango,Outerwear,Summer,213.98,0.0,38,,0,0.1004
FB001759,Forever21,Shoes,Spring,87.74,40.0,17,2.6,1,0.2493
FB001760,Mango,Bottoms,Winter,96.96,16.1,32,3.1,1,0.1762
FB001761,Banana Republic,Accessories,Spring,66.62,0.0,37,,0,0.1292
FB001762,Banana Republic,Dresses,Spring,46.42,23.1,30,4.8,0,0.1246
FB001763,H&M,Shoes,Winter,35.69,57.1,10,3.3,0,0.0667
FB001764,Uniqlo,Outerwear,Summer,197.11,3.6,26,,0,0.1153
FB001765,Mango,Accessories,Fall,52.73,0.0,42,,0,0.0978
FB001766,Forever21,Bottoms,Fall,61.1,0.0,30,4.6,0,0.1043
FB001767,Zara,Outerwear,Summer,227.92,0.0,34,,0,0.1846
FB001768,H&M,Dresses,Fall,111.55,0.0,14,,0,0.1143
FB001769,Forever21,Bottoms,Fall,20.48,29.6,25,4.8,0,0.1976
FB001770,H&M,Dresses,Fall,179.71,0.0,9,3.9,0,0.0604
FB001771,H&M,Accessories,Summer,31.97,39.4,0,1.4,0,0.1845
FB001772,Uniqlo,Accessories,Spring,67.9,0.0,1,1.3,0,0.1171
FB001773,Uniqlo,Accessories,Fall,27.69,40.8,25,2.6,0,0.2033
FB001774,Uniqlo,Tops,Winter,91.6,0.0,6,2.7,0,0.0947
FB001775,Uniqlo,Outerwear,Spring,220.71,4.2,34,3.5,0,0.0859
FB001776,Ann Taylor,Outerwear,Fall,118.37,0.0,45,,0,0.1295
FB001777,Gap,Shoes,Winter,54.69,32.7,2,3.3,0,0.1348
FB001778,H&M,Accessories,Fall,46.91,18.0,7,2.5,0,0.1216
FB001779,Forever21,Dresses,Summer,74.53,0.0,9,,0,0.1175
FB001780,Banana Republic,Dresses,Summer,69.54,0.0,40,3.2,1,0.3381
FB001781,Ann Taylor,Dresses,Summer,45.3,55.9,31,4.6,0,0.1454
FB001782,Gap,Shoes,Summer,117.82,0.0,7,4.9,0,0.1622
FB001783,Gap,Accessories,Spring,61.01,0.0,30,3.4,0,0.1653
FB001784,Forever21,Outerwear,Winter,222.01,0.0,27,2.1,0,0.151
FB001785,H&M,Outerwear,Summer,123.55,0.0,28,1.2,0,0.1486
FB001786,Zara,Accessories,Fall,24.65,0.0,43,1.1,0,0.1483
FB001787,Banana Republic,Outerwear,Fall,168.8,0.0,1,1.0,0,0.1075
FB001788,Gap,Tops,Fall,23.46,40.1,4,2.8,0,0.1465
FB001789,H&M,Bottoms,Fall,74.76,0.0,50,4.4,1,0.1061
FB001790,Gap,Accessories,Winter,37.0,0.0,5,4.9,0,0.1645
FB001791,Mango,Accessories,Winter,67.38,0.0,15,1.6,0,0.1691
FB001792,H&M,Bottoms,Summer,76.36,1.4,18,3.3,0,0.1689
FB001793,H&M,Outerwear,Summer,215.06,0.0,50,1.6,0,0.1925
FB001794,Banana Republic,Outerwear,Winter,141.44,0.0,34,2.4,0,0.156
FB001795,Ann Taylor,Dresses,Spring,151.83,0.0,24,4.3,1,0.2605
FB001796,Gap,Outerwear,Winter,140.07,0.0,23,2.7,0,0.1312
FB001797,Mango,Dresses,Summer,67.02,28.9,44,3.6,0,0.0986
FB001798,Ann Taylor,Accessories,Winter,40.56,27.3,39,4.9,0,0.2271
FB001799,Gap,Accessories,Winter,58.99,0.0,50,2.7,0,0.1856
FB001800,Forever21,Bottoms,Summer,61.96,0.0,13,3.9,0,0.1105
FB001801,Zara,Bottoms,Fall,104.25,0.0,35,3.1,0,0.0663
FB001802,H&M,Outerwear,Winter,102.68,0.0,18,1.9,0,0.141
FB001803,Gap,Dresses,Winter,88.33,32.6,9,,0,0.1003
FB001804,Banana Republic,Outerwear,Spring,63.86,54.3,38,,1,0.3085
FB001805,Forever21,Accessories,Winter,17.59,0.0,14,,0,0.173
FB001806,Zara,Shoes,Fall,115.09,0.0,10,2.5,0,0.0949
FB001807,Zara,Accessories,Summer,73.75,0.0,23,4.5,0,0.2055
FB001808,Ann Taylor,Accessories,Winter,66.77,0.0,28,5.0,1,0.1938
FB001809,H&M,Tops,Fall,63.92,0.0,10,4.4,0,0.0539
FB001810,H&M,Accessories,Fall,26.26,0.0,27,,0,0.1873
FB001811,H&M,Accessories,Spring,57.07,8.8,1,1.7,0,0.0712
FB001812,Banana Republic,Shoes,Summer,143.88,0.0,1,3.1,0,0.1162
FB001813,Zara,Outerwear,Spring,223.53,1.2,24,4.5,0,0.107
FB001814,Gap,Shoes,Spring,164.75,0.0,8,3.7,0,0.0859
FB001815,Zara,Bottoms,Summer,56.14,0.0,16,4.3,0,0.1971
FB001816,H&M,Accessories,Winter,39.96,0.0,49,,0,0.1979
FB001817,Ann Taylor,Bottoms,Summer,11.16,57.9,8,1.7,0,0.2114
FB001818,H&M,Shoes,Spring,53.34,55.0,2,4.9,0,0.0681
FB001819,Mango,Dresses,Summer,58.08,0.0,42,1.6,0,0.1507
FB001820,H&M,Shoes,Summer,118.02,15.0,17,,0,0.0988
FB001821,Banana Republic,Bottoms,Summer,73.33,0.0,3,3.1,1,0.3336
FB001822,Forever21,Outerwear,Winter,167.73,0.0,4,4.9,0,0.0599
FB001823,H&M,Tops,Winter,79.47,0.0,31,3.7,0,0.1258
FB001824,Forever21,Dresses,Summer,34.97,49.4,45,2.3,0,0.1332
FB001825,Mango,Bottoms,Summer,52.42,6.7,35,2.6,1,0.3597
FB001826,Gap,Tops,Winter,26.51,48.3,9,1.1,1,0.1218
FB001827,Gap,Outerwear,Spring,92.96,16.8,41,1.2,0,0.2334
FB001828,Ann Taylor,Bottoms,Fall,39.31,19.9,46,1.0,1,0.3523
FB001829,Forever21,Shoes,Winter,133.02,27.1,40,,0,0.1247
FB001830,Forever21,Outerwear,Summer,226.99,5.9,13,1.2,0,0.159
FB001831,Ann Taylor,Dresses,Spring,78.3,0.0,19,3.0,0,0.1507
FB001832,Banana Republic,Shoes,Winter,73.93,0.0,0,,0,0.0972
FB001833,H&M,Bottoms,Summer,97.5,0.0,43,1.6,0,0.1065
FB001834,Ann Taylor,Tops,Summer,38.9,0.0,1,5.0,0,0.162
FB001835,Banana Republic,Shoes,Summer,95.52,0.0,47,3.9,0,0.096
FB001836,Zara,Outerwear,Fall,79.0,50.2,7,3.0,1,0.2975
FB001837,Mango,Tops,Fall,26.11,0.0,41,4.3,0,0.1051
FB001838,Forever21,Shoes,Spring,60.93,43.1,16,4.7,1,0.1242
FB001839,Gap,Accessories,Summer,44.28,38.0,49,2.8,0,0.2027
FB001840,Zara,Shoes,Summer,124.56,0.0,18,3.0,0,0.1415
FB001841,Uniqlo,Bottoms,Summer,30.91,0.0,45,1.8,0,0.168
FB001842,Zara,Tops,Winter,53.37,0.0,15,1.1,0,0.1254
FB001843,Gap,Shoes,Summer,159.16,0.0,40,,1,0.2977
FB001844,Mango,Dresses,Fall,169.64,0.0,5,1.6,0,0.0646
FB001845,Gap,Accessories,Summer,59.94,0.0,7,4.0,0,0.1962
FB001846,Gap,Dresses,Fall,92.59,0.0,29,3.5,1,0.2677
FB001847,H&M,Bottoms,Spring,64.07,0.0,10,,0,0.1052
FB001848,Forever21,Dresses,Fall,58.05,54.6,14,4.4,0,0.0994
FB001849,Banana Republic,Bottoms,Fall,28.27,12.9,9,,0,0.1129
FB001850,H&M,Bottoms,Summer,22.98,43.0,30,3.5,1,0.3891
FB001851,Ann Taylor,Accessories,Winter,48.17,6.1,31,,0,0.2026
FB001852,Gap,Bottoms,Winter,28.62,0.0,41,4.0,0,0.2072
FB001853,Gap,Accessories,Fall,55.25,6.4,45,,0,0.1618
FB001854,Ann Taylor,Tops,Summer,92.28,7.4,31,3.8,0,0.1811
FB001855,Forever21,Dresses,Winter,128.55,0.0,1,3.7,0,0.0751
FB001856,Mango,Bottoms,Spring,34.13,56.3,20,1.3,0,0.1797
FB001857,Mango,Bottoms,Summer,108.89,0.0,50,2.9,0,0.0981
FB001858,Ann Taylor,Bottoms,Spring,30.03,14.7,15,3.1,1,0.2074
FB001859,Gap,Dresses,Summer,85.25,34.0,24,1.7,0,0.0882
FB001860,Ann Taylor,Dresses,Summer,142.43,0.0,15,4.1,1,0.2984
FB001861,Forever21,Accessories,Spring,45.19,0.0,38,1.6,1,0.1432
FB001862,H&M,Bottoms,Fall,47.66,0.0,0,4.8,1,0.249
FB001863,Uniqlo,Bottoms,Summer,69.03,40.0,48,3.1,0,0.1354
FB001864,Banana Republic,Bottoms,Summer,87.84,0.0,29,1.3,0,0.1977
FB001865,Forever21,Dresses,Fall,47.72,35.0,44,,0,0.1711
FB001866,Gap,Shoes,Fall,142.36,21.6,14,4.7,0,0.1666
FB001867,H&M,Tops,Spring,71.68,0.0,0,1.5,0,0.0716
FB001868,Banana Republic,Tops,Winter,25.63,0.0,27,1.2,0,0.1692
FB001869,Forever21,Tops,Winter,16.14,48.5,36,1.6,1,0.1769
FB001870,H&M,Dresses,Fall,65.48,33.8,33,,1,0.2983
FB001871,Zara,Accessories,Winter,39.95,7.8,4,1.3,0,0.1335
FB001872,Gap,Shoes,Summer,70.71,0.0,8,2.3,0,0.16
FB001873,H&M,Outerwear,Winter,133.7,38.1,14,3.9,0,0.1484
FB001874,Banana Republic,Dresses,Winter,138.15,5.1,8,4.4,0,0.1106
FB001875,Banana Republic,Shoes,Fall,195.03,0.0,44,4.4,0,0.1041
FB001876,Ann Taylor,Bottoms,Winter,67.62,9.7,23,2.6,0,0.193
FB001877,Gap,Tops,Spring,50.3,0.0,23,1.3,0,0.1971
FB001878,Ann Taylor,Outerwear,Summer,130.65,0.0,20,2.6,0,0.1852
FB001879,Forever21,Dresses,Spring,56.45,40.3,41,4.7,0,0.1087
FB001880,Uniqlo,Outerwear,Spring,124.8,10.2,36,1.4,0,0.0908
FB001881,H&M,Accessories,Winter,52.57,0.0,50,2.5,1,0.187
FB001882,H&M,Outerwear,Spring,151.62,0.0,41,3.5,0,0.105
FB001883,Uniqlo,Accessories,Spring,26.7,0.0,48,3.1,0,0.1401
FB001884,Ann Taylor,Outerwear,Summer,147.5,0.0,4,2.4,0,0.1642
FB001885,Mango,Tops,Fall,64.22,2.7,42,4.4,0,0.0636
FB001886,Zara,Outerwear,Fall,183.6,0.0,10,,0,0.0574
FB001887,Uniqlo,Shoes,Summer,195.83,0.0,14,2.1,0,0.1269
FB001888,Ann Taylor,Bottoms,Winter,31.65,58.1,33,4.0,0,0.1506
FB001889,Mango,Tops,Spring,30.78,0.0,28,3.9,0,0.0832
FB001890,Banana Republic,Shoes,Winter,150.96,0.0,18,4.6,0,0.1818
FB001891,Forever21,Bottoms,Summer,48.3,18.1,23,2.8,0,0.2133
FB001892,Forever21,Outerwear,Spring,182.4,18.9,50,,0,0.1321
FB001893,Banana Republic,Outerwear,Spring,155.75,0.0,0,2.4,0,0.0851
FB001894,H&M,Shoes,Winter,162.91,16.2,36,1.5,0,0.122
FB001895,Banana Republic,Shoes,Fall,169.77,0.0,39,4.4,0,0.1597
FB001896,Uniqlo,Accessories,Winter,30.19,27.3,48,3.4,0,0.1406
FB001897,Uniqlo,Bottoms,Winter,29.5,0.0,36,2.6,0,0.1703
FB001898,Banana Republic,Outerwear,Spring,218.41,2.7,15,3.5,0,0.095
FB001899,Forever21,Bottoms,Summer,93.54,7.8,4,1.1,0,0.1944
FB001900,Banana Republic,Shoes,Spring,84.65,0.0,49,3.6,0,0.2187
FB001901,Ann Taylor,Outerwear,Summer,155.85,0.0,38,,0,0.156
FB001902,Zara,Tops,Winter,89.62,0.0,0,4.6,1,0.1153
FB001903,Gap,Tops,Summer,39.12,37.7,5,2.6,0,0.1634
FB001904,Gap,Bottoms,Summer,64.22,24.2,44,,1,0.4142
FB001905,Mango,Tops,Fall,50.9,0.0,1,1.8,0,0.0903
FB001906,Zara,Accessories,Winter,31.23,0.0,25,2.8,0,0.1703
FB001907,Zara,Tops,Spring,105.1,0.0,39,4.4,0,0.1267
FB001908,Forever21,Dresses,Summer,160.38,0.0,27,2.7,1,0.2495
FB001909,Uniqlo,Bottoms,Spring,71.54,26.0,16,,0,0.1143
FB001910,Forever21,Accessories,Summer,16.64,0.0,8,4.8,0,0.1524
FB001911,Ann Taylor,Outerwear,Fall,74.1,53.7,2,3.2,1,0.3378
FB001912,Mango,Accessories,Fall,23.56,0.0,16,4.4,0,0.1561
FB001913,Zara,Shoes,Fall,51.82,24.2,8,3.7,0,0.1177
FB001914,Mango,Outerwear,Fall,184.24,0.0,49,4.0,0,0.0998
FB001915,Banana Republic,Shoes,Spring,94.83,0.0,23,2.9,0,0.1612
FB001916,Ann Taylor,Tops,Summer,115.58,0.0,37,2.2,0,0.2542
FB001917,Zara,Outerwear,Winter,48.03,58.7,34,3.3,0,0.1181
FB001918,Banana Republic,Accessories,Summer,24.55,0.0,43,2.3,0,0.2242
FB001919,Zara,Dresses,Spring,81.56,0.0,28,3.0,0,0.1495
FB001920,Banana Republic,Outerwear,Spring,234.63,0.0,30,4.3,0,0.1522
FB001921,Zara,Accessories,Fall,27.6,0.0,33,2.8,0,0.1435
FB001922,Ann Taylor,Tops,Fall,86.87,24.3,10,3.4,0,0.1066
FB001923,Zara,Shoes,Spring,133.52,0.0,32,,0,0.1011
FB001924,Banana Republic,Tops,Winter,26.19,59.3,34,1.2,0,0.1006
FB001925,Forever21,Bottoms,Fall,117.81,0.0,22,4.9,0,0.1233
FB001926,Ann Taylor,Accessories,Spring,29.19,0.0,20,1.9,0,0.162
FB001927,Uniqlo,Tops,Fall,34.72,0.0,7,,0,0.0478
FB001928,Gap,Dresses,Fall,107.49,0.0,49,3.3,0,0.1485
FB001929,Uniqlo,Bottoms,Winter,38.7,0.0,11,4.0,0,0.158
FB001930,Ann Taylor,Outerwear,Spring,152.64,0.0,19,4.1,0,0.1307
FB001931,Mango,Outerwear,Fall,79.2,56.4,43,1.2,0,0.1455
FB001932,Uniqlo,Tops,Spring,94.82,17.4,4,1.8,0,0.1044
FB001933,Uniqlo,Shoes,Winter,102.95,0.0,38,3.8,0,0.1482
FB001934,Forever21,Tops,Winter,86.82,0.0,0,4.8,0,0.0782
FB001935,H&M,Outerwear,Summer,60.17,28.1,46,,1,0.3681
FB001936,Banana Republic,Outerwear,Fall,82.48,50.7,9,3.2,0,0.1901
FB001937,H&M,Bottoms,Fall,108.79,5.1,21,2.0,0,0.1006
FB001938,H&M,Outerwear,Spring,77.44,29.3,35,1.3,0,0.0977
FB001939,Ann Taylor,Accessories,Summer,21.48,57.9,36,,0,0.2446
FB001940,H&M,Shoes,Fall,36.56,52.8,6,2.7,0,0.1778
FB001941,Ann Taylor,Shoes,Fall,78.01,45.4,20,1.7,0,0.1794
FB001942,Banana Republic,Outerwear,Winter,138.87,0.0,37,3.2,0,0.1377
FB001943,Ann Taylor,Shoes,Spring,132.82,0.0,40,,1,0.281
FB001944,H&M,Shoes,Summer,110.54,0.0,24,,1,0.1444
FB001945,Zara,Bottoms,Summer,29.07,0.0,41,2.8,0,0.1599
FB001946,Gap,Outerwear,Summer,141.92,0.0,37,1.7,0,0.1933
FB001947,Banana Republic,Shoes,Summer,67.84,0.0,24,1.2,0,0.2349
FB001948,Mango,Shoes,Winter,143.27,0.0,0,,0,0.0622
FB001949,Banana Republic,Accessories,Winter,20.97,0.0,44,4.6,0,0.1744
FB001950,Zara,Dresses,Summer,42.41,59.8,34,,0,0.0505
FB001951,Banana Republic,Shoes,Spring,184.7,0.0,39,2.1,1,0.2797
FB001952,H&M,Shoes,Spring,55.4,32.0,2,1.1,0,0.0722
FB001953,Banana Republic,Outerwear,Winter,85.81,20.3,16,4.3,0,0.1604
FB001954,Banana Republic,Tops,Summer,88.64,0.0,33,,0,0.197
FB001955,Zara,Accessories,Winter,14.98,14.4,16,3.1,0,0.1811
FB001956,H&M,Outerwear,Winter,205.37,0.0,25,2.0,1,0.2395
FB001957,Mango,Dresses,Winter,111.66,0.0,26,1.4,0,0.1483
FB001958,Mango,Shoes,Summer,80.6,56.4,10,3.7,0,0.0809
FB001959,Zara,Bottoms,Spring,84.58,0.0,33,4.5,0,0.1805
FB001960,Forever21,Bottoms,Summer,66.74,0.0,26,4.6,0,0.1489
FB001961,H&M,Shoes,Summer,104.19,0.0,4,4.7,0,0.086
FB001962,Uniqlo,Outerwear,Summer,216.73,0.0,5,2.7,1,0.2444
FB001963,Mango,Dresses,Summer,87.82,0.0,24,4.2,0,0.1507
FB001964,Zara,Shoes,Summer,81.59,0.0,5,2.5,0,0.1274
FB001965,Gap,Outerwear,Summer,62.59,32.8,45,4.5,0,0.1639
FB001966,Gap,Bottoms,Spring,96.73,0.0,18,4.8,0,0.1406
FB001967,Forever21,Accessories,Winter,19.34,0.0,19,,0,0.1786
FB001968,Zara,Shoes,Spring,78.46,31.1,22,3.1,0,0.1059
FB001969,Zara,Dresses,Spring,90.32,0.0,41,2.8,0,0.1369
FB001970,Banana Republic,Tops,Summer,38.12,0.0,44,,0,0.2488
FB001971,Banana Republic,Shoes,Summer,175.31,0.0,13,,0,0.0842
FB001972,Zara,Dresses,Spring,171.92,0.0,12,1.3,0,0.0829
FB001973,Gap,Accessories,Summer,35.6,0.0,24,3.1,0,0.2626
FB001974,H&M,Bottoms,Summer,81.7,0.0,33,,1,0.2795
FB001975,Banana Republic,Bottoms,Summer,29.7,0.0,16,2.7,0,0.1798
FB001976,Mango,Outerwear,Winter,239.65,0.0,27,2.9,0,0.1366
FB001977,H&M,Tops,Fall,90.41,0.0,11,,0,0.0488
FB001978,Ann Taylor,Dresses,Winter,73.6,10.0,24,1.2,0,0.206
FB001979,Forever21,Outerwear,Winter,142.55,0.0,21,4.5,0,0.1258
FB001980,Gap,Dresses,Fall,53.13,0.0,5,4.6,0,0.1239
FB001981,Forever21,Bottoms,Summer,80.81,0.0,15,4.6,0,0.1629
FB001982,Uniqlo,Tops,Fall,89.39,0.0,33,4.2,0,0.1392
FB001983,Mango,Bottoms,Summer,23.54,37.9,34,1.3,0,0.2198
FB001984,Mango,Accessories,Spring,44.49,0.0,34,2.1,0,0.1442
FB001985,Mango,Tops,Summer,111.7,0.0,2,,1,0.1433
FB001986,H&M,Tops,Spring,109.76,0.0,23,2.0,1,0.2264
FB001987,Uniqlo,Accessories,Fall,33.0,0.0,50,4.0,0,0.1408
FB001988,Ann Taylor,Shoes,Winter,137.24,8.9,43,3.4,0,0.0939
FB001989,Zara,Bottoms,Fall,53.74,19.0,42,1.9,0,0.1848
FB001990,Gap,Bottoms,Spring,23.04,17.4,43,2.1,0,0.205
FB001991,Uniqlo,Accessories,Summer,60.18,0.0,36,1.4,0,0.2769
FB001992,Zara,Tops,Fall,44.28,18.4,29,2.6,0,0.1325
FB001993,Uniqlo,Shoes,Spring,78.44,0.0,42,,1,0.2575
FB001994,H&M,Outerwear,Fall,183.05,0.0,4,4.6,0,0.0694
FB001995,Uniqlo,Shoes,Spring,76.3,0.0,35,2.6,0,0.1495
FB001996,Zara,Tops,Spring,84.21,0.0,43,3.4,0,0.1003
FB001997,Ann Taylor,Accessories,Spring,77.34,0.0,27,,0,0.2153
FB001998,Zara,Dresses,Spring,67.06,45.4,9,3.1,0,0.0747
FB001999,Mango,Dresses,Winter,103.85,0.0,26,3.1,0,0.1276
FB002000,H&M,Bottoms,Fall,69.11,41.3,8,,0,0.082
FB002001,Forever21,Dresses,Fall,115.98,0.0,42,3.7,0,0.0952
FB002002,Zara,Dresses,Fall,175.43,0.0,3,1.8,1,0.1812
FB002003,Gap,Outerwear,Spring,162.81,0.0,40,2.1,0,0.2115
FB002004,Uniqlo,Dresses,Spring,146.68,0.0,8,,0,0.0626
FB002005,H&M,Dresses,Fall,47.92,42.2,4,2.1,0,0.1447
FB002006,Zara,Tops,Fall,92.9,0.0,30,,0,0.0868
FB002007,Banana Republic,Dresses,Winter,126.26,5.7,17,3.4,1,0.2479
FB002008,Ann Taylor,Dresses,Winter,89.1,0.0,8,2.2,0,0.0951
FB002009,Banana Republic,Outerwear,Winter,170.0,3.2,46,,0,0.1475
FB002010,H&M,Dresses,Summer,154.02,0.0,21,3.3,0,0.1223
FB002011,Zara,Outerwear,Fall,215.1,0.0,16,2.5,0,0.058
FB002012,Ann Taylor,Tops,Fall,40.28,0.0,35,3.8,0,0.1188
FB002013,Forever21,Accessories,Fall,21.07,18.8,1,4.0,0,0.1524
FB002014,Uniqlo,Accessories,Fall,10.48,50.7,39,4.3,0,0.2082
FB002015,Zara,Dresses,Spring,146.07,0.0,33,3.7,0,0.1217
FB002016,Ann Taylor,Dresses,Spring,135.97,0.0,30,1.1,0,0.2405
FB002017,Zara,Shoes,Spring,78.6,7.4,42,3.4,0,0.1183
FB002018,H&M,Shoes,Winter,150.49,5.5,8,,0,0.0568
FB002019,Ann Taylor,Bottoms,Winter,84.29,0.0,4,2.8,0,0.1447
FB002020,Forever21,Accessories,Winter,38.86,0.0,44,,0,0.1767
FB002021,Banana Republic,Tops,Summer,38.72,0.0,35,4.0,0,0.1556
FB002022,Zara,Dresses,Winter,177.1,0.0,49,1.6,0,0.1368
FB002023,Forever21,Bottoms,Spring,31.49,0.0,28,,0,0.1742
FB002024,Uniqlo,Tops,Summer,118.14,0.0,33,2.4,0,0.2394
FB002025,Gap,Tops,Spring,20.15,24.0,1,4.7,0,0.1626
FB002026,Forever21,Tops,Fall,29.61,0.0,9,1.0,0,0.0742
FB002027,Ann Taylor,Outerwear,Summer,244.13,0.0,2,3.5,1,0.3754
FB002028,Gap,Accessories,Spring,16.54,0.0,30,,0,0.2167
FB002029,Zara,Tops,Fall,100.98,0.0,41,,0,0.0643
FB002030,Uniqlo,Outerwear,Winter,175.42,0.0,5,3.6,0,0.0971
FB002031,Ann Taylor,Dresses,Spring,106.12,20.3,9,3.2,0,0.1106
FB002032,Uniqlo,Dresses,Fall,52.1,44.7,48,4.3,0,0.1675
FB002033,Forever21,Tops,Winter,115.44,0.0,21,1.2,0,0.1447
FB002034,Zara,Outerwear,Spring,142.88,26.5,12,1.2,0,0.1071
FB002035,Banana Republic,Shoes,Spring,95.85,27.6,16,,0,0.1267
FB002036,Uniqlo,Accessories,Spring,44.87,14.6,7,1.4,0,0.1259
FB002037,Uniqlo,Dresses,Spring,97.03,41.2,22,,0,0.1116
FB002038,Ann Taylor,Accessories,Spring,28.21,34.3,41,,0,0.2083
FB002039,Uniqlo,Tops,Fall,72.78,0.0,49,3.1,0,0.0728
FB002040,Uniqlo,Shoes,Fall,189.32,0.0,35,2.5,0,0.1068
FB002041,Ann Taylor,Dresses,Summer,69.55,55.7,6,2.1,0,0.1594
FB002042,Gap,Tops,Spring,21.15,26.4,47,2.3,1,0.2947
FB002043,Forever21,Outerwear,Winter,144.64,0.0,0,4.5,0,0.0732
FB002044,Banana Republic,Shoes,Fall,180.99,0.0,0,4.5,0,0.1154
FB002045,Ann Taylor,Tops,Fall,32.91,56.1,16,,1,0.3133
FB002046,Ann Taylor,Dresses,Fall,63.46,0.0,36,1.2,0,0.1573
FB002047,Mango,Shoes,Spring,72.47,31.6,38,3.5,0,0.1238
FB002048,Mango,Dresses,Summer,65.35,24.5,40,3.5,0,0.169
FB002049,Gap,Bottoms,Fall,81.15,10.8,33,2.2,1,0.3344
FB002050,Mango,Dresses,Winter,63.41,48.2,49,4.5,0,0.1301
FB002051,Banana Republic,Shoes,Winter,198.22,0.0,12,,0,0.1322
FB002052,Zara,Shoes,Winter,102.61,20.8,3,2.9,0,0.0939
FB002053,Zara,Accessories,Summer,49.31,0.0,49,3.4,0,0.2563
FB002054,Uniqlo,Outerwear,Summer,206.94,0.0,43,3.3,0,0.1438
FB002055,Banana Republic,Accessories,Summer,36.93,0.0,18,,0,0.2227
FB002056,Uniqlo,Accessories,Summer,19.23,12.0,18,4.8,0,0.2305
FB002057,Banana Republic,Shoes,Winter,98.15,43.8,28,3.3,0,0.1559
FB002058,Mango,Accessories,Spring,19.96,0.0,16,1.4,0,0.1969
FB002059,H&M,Tops,Fall,41.52,54.1,15,2.5,0,0.1135
FB002060,H&M,Shoes,Fall,189.24,0.0,25,3.6,1,0.1066
FB002061,Banana Republic,Outerwear,Summer,128.11,44.6,15,3.7,0,0.2366
FB002062,Mango,Accessories,Fall,66.48,0.0,38,1.4,0,0.0741
FB002063,H&M,Accessories,Fall,37.27,0.0,15,3.8,0,0.1256
FB002064,Uniqlo,Shoes,Spring,178.05,0.0,24,,0,0.1326
FB002065,Forever21,Tops,Spring,73.76,0.0,25,1.3,0,0.1098
FB002066,Zara,Bottoms,Winter,36.23,0.0,49,,0,0.2075
FB002067,H&M,Bottoms,Spring,48.89,0.0,9,3.1,0,0.1432
FB002068,H&M,Tops,Winter,64.96,31.0,25,,0,0.0962
FB002069,Forever21,Accessories,Summer,27.7,0.0,27,4.8,0,0.1894
FB002070,H&M,Shoes,Spring,108.82,11.2,23,,0,0.0922
FB002071,Mango,Dresses,Spring,144.23,17.0,5,1.9,0,0.1043
FB002072,Uniqlo,Accessories,Summer,77.45,0.0,0,3.1,0,0.1745
FB002073,Uniqlo,Bottoms,Winter,34.16,0.0,37,1.3,0,0.119
FB002074,Forever21,Accessories,Summer,71.3,0.0,21,1.6,0,0.1608
FB002075,H&M,Tops,Summer,63.67,0.0,18,1.6,0,0.1584
FB002076,Forever21,Outerwear,Fall,249.98,0.0,46,3.6,0,0.0903
FB002077,Ann Taylor,Outerwear,Spring,103.92,0.0,5,,0,0.1021
FB002078,Uniqlo,Shoes,Summer,116.76,0.0,13,,0,0.1346
FB002079,Gap,Shoes,Winter,102.61,0.0,47,3.5,0,0.1926
FB002080,Ann Taylor,Accessories,Spring,43.48,0.0,11,4.7,0,0.1622
FB002081,Forever21,Accessories,Winter,39.9,0.0,6,2.4,1,0.1353
FB002082,Zara,Bottoms,Spring,54.44,36.7,18,2.4,1,0.126
FB002083,Gap,Shoes,Summer,64.11,58.5,19,3.2,0,0.0993
FB002084,Gap,Dresses,Summer,91.85,35.3,12,2.6,0,0.0835
FB002085,Gap,Outerwear,Spring,119.36,0.0,30,2.7,1,0.3169
FB002086,Forever21,Accessories,Summer,8.23,47.6,42,2.0,0,0.2221
FB002087,Mango,Shoes,Winter,89.12,0.0,27,,1,0.2429
FB002088,H&M,Bottoms,Fall,30.43,0.0,32,3.1,0,0.1372
FB002089,Forever21,Dresses,Winter,115.4,0.0,7,4.5,0,0.0999
FB002090,Gap,Outerwear,Winter,155.2,0.0,5,4.8,0,0.0773
FB002091,Forever21,Bottoms,Fall,104.83,0.0,26,4.0,0,0.0929
FB002092,Gap,Accessories,Summer,41.62,0.0,33,,0,0.331
FB002093,Ann Taylor,Bottoms,Spring,94.92,0.0,20,2.3,0,0.2094
